context	count
refuge_n	5825613
flour_n	5823668
adhere_v	5823177
awaken_v	5822253
com_n	5821106
at_n	5820231
tolerate_v	5818626
severity_n	5817131
leave_n	5816607
superiority_n	5815406
pink_a	5812833
explosion_n	5809147
therein_r	5806586
plea_n	5806152
crude_a	5804779
reconcile_v	5804040
proceeds_n	5804019
remains_n	5802358
spaniard_n	5799422
packet_n	5798855
protestant_n	5798726
geometry_n	5797891
coastal_a	5797869
harold_n	5796035
fertility_n	5795482
lamb_n	5794664
burial_n	5792059
recipient_n	5791546
spectator_n	5789521
neuron_n	5789375
profitable_a	5788094
mobile_a	5786783
porter_n	5783495
analyse_v	5781958
jordan_n	5781881
superficial_a	5780999
placement_n	5779805
immune_a	5779581
oriented_a	5774904
humor_n	5774538
supplement_v	5771074
dictate_v	5770763
cult_n	5770735
compile_v	5769460
fatigue_n	5766035
pierre_n	5763104
offense_n	5760828
palestine_n	5755002
smell_n	5754556
orient_v	5753195
statutory_a	5753171
noun_n	5753144
statesman_n	5751710
bacon_n	5747132
spin_v	5746682
liquor_n	5746100
garment_n	5743271
out_n	5742949
elastic_a	5742038
undermine_v	5741946
dual_a	5740026
marble_n	5735288
workman_n	5734811
collapse_n	5734200
bargaining_n	5733513
blood_a	5731087
iowa_n	5730454
orbit_n	5727038
ny_n	5726941
continental_a	5726436
seemingly_r	5725985
nicholas_n	5723899
brush_n	5722384
texture_n	5720926
accomplishment_n	5720853
bite_v	5720131
resort_v	5718559
premium_n	5718093
skull_n	5717491
void_a	5717394
solemn_a	5715205
switzerland_n	5707853
bow_v	5704114
activation_n	5703009
fond_a	5701452
stay_n	5700490
eminent_a	5700273
luther_n	5697269
reservoir_n	5692944
leather_n	5692630
churchill_n	5686400
computation_n	5686059
consistency_n	5685449
regulatory_a	5679821
min_n	5679320
disc_n	5679101
nail_n	5677533
nationalist_n	5676053
cling_v	5675737
formally_r	5675424
indirectly_r	5675043
louisiana_n	5672746
scottish_a	5671069
capture_n	5669794
respiratory_a	5666857
pamphlet_n	5663759
handle_n	5663612
catherine_n	5663575
post_v	5662660
manual_a	5660053
rush_n	5659630
momentum_n	5655084
roy_n	5651016
sail_n	5650676
muscular_a	5650296
exploitation_n	5646827
yale_n	5645487
war_a	5645420
toe_n	5645370
heel_n	5643071
leap_v	5643052
chip_n	5642827
worm_n	5640589
query_n	5636977
grandmother_n	5636912
reckon_v	5636364
banker_n	5634679
rank_v	5632178
inclination_n	5632078
award_v	5631641
little_n	5624869
ample_a	5622654
stamp_n	5620408
daily_n	5617851
improved_a	5615957
elevate_v	5614510
round_r	5613228
carl_n	5612450
collaboration_n	5610977
bleed_v	5607219
onset_n	5606550
maid_n	5605920
stanley_n	5605572
stratum_n	5599126
antonio_n	5596769
likelihood_n	5595508
access_v	5594594
bloody_a	5593931
textbook_n	5592690
parker_n	5591929
simplify_v	5589515
privacy_n	5589144
alloy_n	5586439
le_a	5584491
jacket_n	5581524
bestow_v	5580192
patrick_n	5580124
bos_n	5575965
exceptional_a	5575491
shortage_n	5575275
uniform_n	5574175
donald_n	5573436
combat_n	5568985
revival_n	5568757
outlet_n	5568281
se_n	5565503
hard_r	5565077
scream_v	5564069
graham_n	5563773
merge_v	5561428
vicinity_n	5560918
decoration_n	5560321
stewart_n	5555740
traditionally_r	5555706
stem_v	5549034
maternal_a	5548701
portfolio_n	5546788
incomplete_a	5545405
harsh_a	5543918
survey_v	5542372
tribute_n	5541339
questionnaire_n	5538929
lloyd_n	5536352
by_a	5533018
produce_n	5530444
monarch_n	5530098
khan_n	5529110
fierce_a	5525340
dublin_n	5524411
jet_n	5518799
citizenship_n	5518182
toy_n	5517324
hudson_n	5516995
pond_n	5515911
polymer_n	5513214
earnest_a	5512565
cell_a	5512397
entail_v	5509193
educational_n	5504124
i_n	5502573
advertisement_n	5501796
ray_a	5501293
stanford_n	5501253
dutch_n	5499655
sexuality_n	5499625
grove_n	5498265
accelerate_v	5497518
chronicle_n	5496074
integral_a	5493860
graduate_v	5492533
tap_v	5491526
routine_n	5491385
lime_n	5490006
midnight_n	5489877
end_a	5489584
recreation_n	5482015
sergeant_n	5481328
hate_v	5474627
analytical_a	5474132
rage_n	5473543
foster_v	5473295
englishman_n	5468928
forehead_n	5468257
plot_v	5467421
herd_n	5466968
karl_n	5466818
fishing_n	5464827
iraq_n	5464460
neglect_n	5459756
unpublished_a	5459309
amsterdam_n	5456902
spine_n	5453226
loyal_a	5453078
bundle_n	5452906
discourage_v	5449960
kick_v	5449937
goddess_n	5448518
submission_n	5445179
inhabit_v	5440290
rich_n	5437281
imitate_v	5434517
decorate_v	5433541
utilization_n	5426008
trouble_v	5425405
evans_n	5423957
hour_a	5422988
residential_a	5421771
giant_a	5420186
canvas_n	5418042
payable_a	5417391
adequately_r	5416876
ever_a	5416135
select_a	5415794
positively_r	5413287
processor_n	5413201
sense_v	5413166
biol_n	5412581
slip_n	5410839
principally_r	5410126
peninsula_n	5409889
resemblance_n	5409312
regret_v	5408876
discount_n	5407471
glucose_n	5406671
relaxation_n	5405720
isaac_n	5402719
caesar_n	5402198
miserable_a	5401775
limestone_n	5400761
flourish_v	5399373
turk_n	5399102
amplitude_n	5398537
mate_n	5398234
injustice_n	5398012
continuously_r	5394171
seizure_n	5393615
deceive_v	5392085
cone_n	5391121
rival_n	5389968
promptly_r	5388946
mom_n	5383762
breed_v	5383469
ralph_n	5382623
oregon_n	5381731
elephant_n	5381722
heroic_a	5381669
pencil_n	5380329
paradigm_n	5377013
grade_a	5376627
air_a	5374296
afterward_r	5374153
excellence_n	5373293
noon_n	5369210
breakdown_n	5367986
fortunate_a	5367838
habitat_n	5366515
feminist_a	5364334
prestige_n	5362480
descriptive_a	5355913
inflammation_n	5353153
communism_n	5352514
adviser_n	5351081
obscure_a	5350452
partition_n	5348236
hon_n	5346956
portuguese_a	5345068
football_n	5344818
meditation_n	5343950
fit_a	5342298
rehabilitation_n	5342018
tragic_a	5340660
veteran_n	5339733
mike_n	5337303
sum_v	5337012
l_v	5336492
awful_a	5334814
pillar_n	5333650
impair_v	5333414
concerned_a	5333326
correlate_v	5332653
dioxide_n	5332434
nearby_a	5332197
buddha_n	5331105
export_v	5331074
tribal_a	5330827
preceding_a	5328790
sixteenth_a	5328116
bullet_n	5326903
tel_n	5326115
cold_n	5325880
delegation_n	5325803
mix_n	5324055
trauma_n	5323965
lightly_r	5323805
wicked_a	5322209
particular_n	5321814
lively_a	5321461
smell_v	5320870
warrant_n	5319029
timing_n	5315831
sincere_a	5315679
debtor_n	5313225
intake_n	5312662
manipulation_n	5312191
viewpoint_n	5311273
plainly_r	5309899
venice_n	5309374
tune_n	5309148
infrastructure_n	5308183
ax_n	5306313
retail_a	5301037
suffice_v	5298528
siege_n	5298379
implicit_a	5297165
organise_v	5295817
appropriation_n	5294884
pearl_n	5294463
disappointment_n	5292835
ruin_v	5290474
ft_n	5289788
coincide_v	5289747
accord_n	5289493
nationality_n	5287124
proprietor_n	5286744
risk_v	5285047
exceedingly_r	5283726
iran_n	5281369
nominal_a	5281140
made_a	5278822
dialog_n	5278190
gradient_n	5277895
supplement_n	5276388
ornament_n	5275541
generator_n	5275417
deer_n	5273332
down_n	5271696
abdominal_a	5271449
poorly_r	5270233
parental_a	5262196
comrade_n	5261454
anatomy_n	5260735
longitudinal_a	5259644
tender_n	5258571
gregory_n	5257513
signal_a	5257295
destine_v	5254785
arbitration_n	5254141
idle_a	5253985
net_n	5251270
costly_a	5250220
thumb_n	5249613
suite_n	5247840
fred_n	5245713
reward_v	5244422
zeal_n	5242232
charming_a	5241850
judgement_n	5239898
rabbit_n	5238504
complicate_v	5237150
absurd_a	5236118
learner_n	5231905
miner_n	5231431
hungary_n	5230435
architectural_a	5230333
oliver_n	5229989
faction_n	5229445
prophecy_n	5228754
ruth_n	5227629
singapore_n	5224380
periodic_a	5223516
harrison_n	5223480
birthday_n	5223331
secure_a	5220786
sea_a	5220488
institute_v	5219075
laugh_n	5213313
extensively_r	5213014
subordinate_a	5210729
funding_n	5209164
creep_v	5208360
bruce_n	5208019
sample_v	5206117
disclosure_n	5205717
envelope_n	5205592
clue_n	5203899
vulnerable_a	5199711
missile_n	5199395
sheriff_n	5199259
orchestra_n	5195705
rotate_v	5195607
inflict_v	5194701
mar_n	5194181
hugh_n	5192536
lucky_a	5192317
intact_a	5191738
defensive_a	5191685
qualitative_a	5182507
breeding_n	5179447
hasten_v	5178326
eagle_n	5176822
activate_v	5174389
fisher_n	5174365
ecological_a	5173643
elegant_a	5170575
temporarily_r	5169855
retention_n	5169342
stupid_a	5168219
flock_n	5167983
erosion_n	5167803
medium_a	5165820
shrink_v	5165268
latitude_n	5165226
conspicuous_a	5164787
oppression_n	5164264
recruit_v	5163079
proclamation_n	5162719
lonely_a	5160099
rio_n	5159943
murder_v	5157610
frighten_v	5157260
fishery_n	5155092
costume_n	5152961
monarchy_n	5151304
soluble_a	5150640
rear_n	5148527
belgium_n	5146861
evoke_v	5146147
cut_a	5144423
analogous_a	5144368
shri_n	5143623
builder_n	5143410
perish_v	5140260
frustration_n	5138369
drift_v	5137952
intrinsic_a	5136355
procession_n	5136241
legacy_n	5134724
fifth_n	5132175
inhibition_n	5130417
rent_v	5128235
monkey_n	5127376
derivative_n	5127173
persecution_n	5126459
korean_a	5125721
score_v	5124465
obstruction_n	5123900
spectacle_n	5123840
funeral_n	5121975
uphold_v	5120239
educator_n	5120103
tooth_n	5118616
appetite_n	5117935
kant_n	5113837
quest_n	5113645
associated_a	5107423
foolish_a	5105671
sub_n	5103949
scarce_a	5102148
fusion_n	5100088
ambitious_a	5096883
mitchell_n	5095340
satellite_n	5094199
electric_n	5093154
fluid_a	5090759
cortex_n	5088166
collision_n	5087094
paradise_n	5087053
marsh_n	5084671
clever_a	5083795
standpoint_n	5081621
manchester_n	5080131
funny_a	5079562
warmth_n	5077138
indulge_v	5074278
reduced_a	5072251
toxic_a	5072066
incapable_a	5068613
embryo_n	5068272
lower_n	5068057
detroit_n	5067661
printed_a	5065877
plate_a	5065223
pc_n	5064292
negro_a	5062832
varied_a	5061428
taste_v	5059931
exemption_n	5059678
spending_n	5059594
rejoice_v	5058152
utterance_n	5057982
causal_a	5056778
utter_v	5052566
strip_v	5052552
ordinarily_r	5052251
dick_n	5052248
soap_n	5050726
sickness_n	5048649
seal_v	5046986
precaution_n	5044212
affinity_n	5042194
austin_n	5041982
alan_n	5041208
conspiracy_n	5039440
distortion_n	5034959
utter_a	5034732
expertise_n	5033532
low_n	5032293
overwhelming_a	5024518
baptism_n	5023624
elimination_n	5022754
portugal_n	5020447
singh_n	5019737
sydney_n	5018545
crazy_a	5018338
extraction_n	5017507
denmark_n	5016305
solomon_n	5013305
manipulate_v	5012251
bark_n	5010741
dissertation_n	5009843
prospective_a	5009826
chin_n	5007774
goat_n	5007756
advancement_n	5006672
precedent_n	5005594
urgent_a	5004600
reformation_n	5002601
strand_n	5002526
toss_v	5001313
christopher_n	4999998
recollection_n	4998774
prey_n	4998723
online_a	4997109
reformer_n	4996893
und_v	4994440
exit_n	4994189
depreciation_n	4992764
diabetes_n	4991599
confirmation_n	4990082
dan_n	4989833
pertain_v	4989829
quebec_n	4988726
average_v	4985246
apprehension_n	4984144
champion_n	4980348
desert_v	4979824
relevance_n	4978934
civilian_a	4976481
reliance_n	4976353
savage_a	4973752
collapse_v	4972659
weekend_n	4970812
fountain_n	4968653
degradation_n	4965177
bound_a	4962693
hymn_n	4957965
earthquake_n	4957535
utmost_a	4955384
clinton_n	4954918
willingness_n	4953490
bed_v	4951916
clan_n	4951334
ongoing_a	4950036
historically_r	4948796
rear_a	4947989
norway_n	4947539
geneva_n	4947510
upset_v	4945612
ontario_n	4945568
buffalo_n	4943838
deliberate_a	4943508
type_v	4943366
excuse_v	4943349
mutation_n	4943249
update_v	4941763
dissolution_n	4941432
documentation_n	4936221
resurrection_n	4935080
communion_n	4933507
presidency_n	4933415
anthropology_n	4930625
profess_v	4930600
monster_n	4930529
rightly_r	4930241
indifference_n	4929756
announcement_n	4925140
indie_n	4923381
elbow_n	4923153
looking_a	4921292
sue_v	4920118
honor_v	4917965
freight_n	4917381
cancel_v	4917071
retreat_v	4915811
penny_n	4914203
screw_n	4902258
hindu_n	4901452
headache_n	4900309
monitor_n	4898858
bengal_n	4898007
allude_v	4894677
spell_v	4893162
physiology_n	4892411
pepper_n	4891629
isle_n	4886984
thinker_n	4886028
exposition_n	4885901
literacy_n	4885220
shaw_n	4883218
induced_a	4881820
school_a	4879961
wiley_n	4878603
si_n	4875362
infant_a	4875107
economically_r	4874253
jan_n	4872971
efficacy_n	4872175
side_a	4868672
eighth_a	4866920
richmond_n	4862180
chaos_n	4857303
permanently_r	4857116
renewal_n	4853135
cleveland_n	4851933
meadow_n	4850895
underground_a	4849853
immunity_n	4849154
functioning_n	4849129
panic_n	4849100
gathering_n	4846398
oxidation_n	4845408
rid_a	4842229
nancy_n	4837410
variant_n	4836451
publicity_n	4836394
stiff_a	4834240
carcinoma_n	4833021
synthetic_a	4830912
bacterial_a	4830754
indispensable_a	4830406
beat_n	4829282
zinc_n	4827841
misfortune_n	4826940
upward_r	4826755
alien_a	4826567
lasting_a	4825668
instrumental_a	4822654
brass_n	4822574
echo_n	4822275
fancy_n	4821562
gram_n	4820312
liberal_n	4817358
wavelength_n	4815816
ounce_n	4814356
marshal_n	4813674
gilbert_n	4809293
potassium_n	4804967
favour_v	4803523
trained_a	4802961
environmental_n	4802393
formidable_a	4801789
tion_n	4799541
arizona_n	4798828
fighter_n	4794744
delta_n	4793010
house_v	4792056
drill_n	4791311
resonance_n	4790955
cemetery_n	4789876
residual_a	4788737
surrender_n	4788734
genre_n	4787711
purchaser_n	4786617
honey_n	4786166
smart_a	4785676
shipping_n	4785429
sec_a	4783348
disperse_v	4781482
heavenly_a	4781400
carpenter_n	4780790
bombay_n	4779345
offset_v	4776828
feminine_a	4775938
surprisingly_r	4774943
chase_n	4774548
owen_n	4772187
warrant_v	4771227
hopkins_n	4769152
inspect_v	4766902
fe_n	4766835
cellular_a	4763699
y_v	4759757
contact_v	4757321
psychiatry_n	4757019
wallace_n	4756240
shower_n	4754435
thrust_v	4754128
beef_n	4754115
alabama_n	4753363
cart_n	4753149
angular_a	4752815
regain_v	4752461
reed_n	4745598
indifferent_a	4744614
li_n	4740382
cope_v	4739658
duct_n	4738503
prolonged_a	4737612
delightful_a	4736132
psychiatric_a	4735032
concede_v	4734786
squadron_n	4734233
bass_n	4732665
plunge_v	4732622
giant_n	4732088
baptist_n	4730170
quarrel_n	4730150
vacation_n	4730017
listener_n	4729476
denounce_v	4727844
creed_n	4726468
dependency_n	4724284
respectable_a	4723889
softly_r	4723780
survivor_n	4723254
outside_n	4717754
allied_a	4717153
agreeable_a	4717125
constant_n	4716088
preside_v	4713684
realism_n	4712826
kindly_r	4712690
northern_n	4711750
superior_n	4707866
counter_a	4707417
fat_n	4707393
vivid_a	4707341
vascular_a	4704987
straw_n	4702210
authentic_a	4698580
civic_a	4689779
inconsistent_a	4688331
altitude_n	4687380
beard_n	4686705
domination_n	4686311
jar_n	4685752
agricultural_n	4684073
rib_n	4683670
extreme_n	4683269
columbus_n	4681197
legally_r	4679917
aluminum_n	4678602
counselor_n	4678308
laborer_n	4675160
cane_n	4673959
locally_r	4673585
watson_n	4672366
solid_n	4671259
tired_a	4670887
intellectual_n	4670336
susceptible_a	4670008
phillips_n	4669519
stalin_n	4668243
tax_v	4666674
bar_v	4666457
donor_n	4665972
militia_n	4664363
bankruptcy_n	4662513
outbreak_n	4660396
coloured_a	4660360
rob_v	4659253
substrate_n	4657687
pasture_n	4656034
uncommon_a	4654901
signal_v	4654305
grip_n	4651892
generalization_n	4650599
pressure_a	4650338
happily_r	4650077
abnormality_n	4649658
dirt_n	4648538
flash_v	4648423
audit_n	4647015
shew_v	4644776
evolutionary_a	4643500
sigh_v	4643473
treasurer_n	4643263
memorandum_n	4641993
meantime_n	4641265
remarkably_r	4639401
clothe_v	4638636
else_a	4637859
sponsor_v	4636678
shepherd_n	4636426
atlantic_a	4635541
tightly_r	4635173
trench_n	4633785
controller_n	4633290
agitation_n	4633258
annual_n	4632707
rogers_n	4632171
lab_n	4631905
bind_n	4631237
base_a	4630854
root_v	4628998
antigen_n	4624859
auto_n	4623123
shine_v	4620840
jonathan_n	4620492
follow_a	4618939
weary_a	4617146
minded_a	4616340
fellowship_n	4615113
collins_n	4615060
electoral_a	4613595
convict_v	4613340
cement_n	4613310
ruling_n	4613015
resistant_a	4610573
dash_v	4609817
spark_n	4609118
solitary_a	4608690
perpetual_a	4607868
amusement_n	4607861
persian_a	4604450
mentally_r	4602767
posture_n	4602745
reflex_n	4596222
imprisonment_n	4594440
hemisphere_n	4593319
consent_v	4592346
correspondent_n	4592031
surroundings_n	4591829
imagery_n	4591027
nixon_n	4590460
fighting_n	4589117
discard_v	4589083
psalm_n	4588892
transparent_a	4588695
communal_a	4584793
constructive_a	4584380
maine_n	4582889
lb_n	4582297
subscription_n	4579517
neighbourhood_n	4579305
austrian_a	4578648
stack_n	4577091
disappoint_v	4576984
nobility_n	4576645
officially_r	4574590
phosphate_n	4571175
contention_n	4571097
charlie_n	4569414
homogeneous_a	4567757
attainment_n	4566962
ancient_n	4560889
dialect_n	4558163
transit_n	4557200
controversial_a	4556771
raid_n	4556735
valuation_n	4555605
loading_n	4554055
charlotte_n	4549409
drift_n	4548988
kent_n	4548871
dot_n	4544472
jealousy_n	4543294
leo_n	4540338
indonesia_n	4533861
merchandise_n	4533794
atmospheric_a	4530324
fertile_a	4530276
outward_a	4529458
robe_n	4529041
trinity_n	4528128
quarterly_a	4527266
historical_n	4526663
fasten_v	4525192
graf_n	4524327
tourism_n	4522337
abstract_n	4521935
telegraph_n	4519367
township_n	4519303
detector_n	4519129
probe_n	4514932
disagree_v	4513680
laser_n	4512463
simultaneous_a	4510122
noble_n	4508826
ugly_a	4507975
boast_v	4506393
casual_a	4504144
soup_n	4503188
rabbi_n	4502342
ninth_a	4501618
puerto_n	4501234
bubble_n	4500115
ussr_n	4498958
cohen_n	4498419
vendor_n	4497820
cubic_a	4497011
tenure_n	4496356
billy_n	4495021
pro_n	4492510
herb_n	4491498
semantic_a	4490646
stamp_v	4489848
cruelty_n	4489569
imaginary_a	4487711
lightning_n	4483778
arena_n	4482351
to_v	4481826
displace_v	4481793
canoe_n	4481575
twin_n	4480612
offend_v	4480540
expressly_r	4480355
natural_n	4478796
nigeria_n	4477253
ha_n	4477037
ix_n	4476200
glimpse_n	4475454
tender_a	4475347
duly_r	4475032
dock_n	4475030
prescription_n	4474376
retrieve_v	4473619
sheer_a	4471315
highland_n	4470841
expel_v	4470436
enthusiastic_a	4469534
supervise_v	4467708
snap_v	4466321
witch_n	4465726
twist_v	4462958
embassy_n	4460019
screen_v	4459596
drown_v	4459484
labourer_n	4458855
ladder_n	4458797
master_v	4458338
stretch_n	4457876
boiler_n	4457712
median_a	4457322
aggregate_a	4457017
reluctant_a	4456901
suppression_n	4454654
unfold_v	4454452
jose_n	4454261
attendant_n	4452686
drunk_a	4452614
depress_v	4451584
warm_v	4449747
lobe_n	4449281
characterization_n	4448014
slender_a	4447713
shopping_n	4447453
bureaucracy_n	4445643
scan_v	4444626
comprehension_n	4444272
ink_n	4443901
cooperate_v	4442639
fund_v	4442207
reign_v	4439776
thief_n	4439581
verdict_n	4439545
melody_n	4439051
symmetry_n	4438747
pump_v	4435368
rescue_v	4434979
sort_v	4433962
political_n	4433230
initiation_n	4432566
whatsoever_r	4432154
chorus_n	4431906
endow_v	4431752
bladder_n	4431723
elicit_v	4430346
hamlet_n	4428479
hughes_n	4426728
overview_n	4423227
acceleration_n	4423125
resignation_n	4422761
accent_n	4422513
fortress_n	4421952
bound_n	4420152
mi_n	4418987
knot_n	4417395
merger_n	4417334
broker_n	4413619
excavation_n	4411954
position_v	4411259
interpreter_n	4410051
variability_n	4408552
token_n	4405963
universally_r	4405054
countryside_n	4404965
cir_n	4404498
trigger_v	4404153
strait_n	4403485
individually_r	4402767
terrace_n	4402014
breadth_n	4399972
id_v	4399599
villa_n	4396653
instability_n	4396617
dental_a	4395725
kate_n	4395415
fold_n	4392936
harbour_n	4392512
compatible_a	4389946
